frequency_hz,peak_amplitude_mv
269000,9.65408536414e-15
269250,8.59159474194e-15
269500,6.59118225013e-15
269750,1.02827553234e-14
270000,1.33756507374e-14
270250,1.61320466971e-14
270500,1.52831768754e-14
270750,1.84783278887e-14
271000,1.22649662121e-14
271250,9.40702056112e-15
271500,1.09952076266e-14
271750,1.34036340435e-14
272000,1.33716579362e-14
272250,1.42056147346e-14
272500,1.12246553713e-14
272750,1.07936304792e-14
273000,1.36093472788e-14
273250,1.25881308776e-14
273500,1.63517434325e-14
273750,7.51803675539e-15
274000,1.03038454529e-14
274250,1.35673107316e-14
274500,1.69049827988e-14
274750,1.64061651664e-14
275000,1.76227921846e-14
275250,2.42024831426e-15
275500,1.79943831917e-14
275750,8.82138077181e-15
276000,1.15830180075e-14
276250,1.08613771116e-14
276500,1.39317107492e-14
276750,1.11514338126e-14
277000,1.29250162404e-14
277250,1.24187740249e-14
277500,1.26960617978e-14
277750,8.67871769486e-15
278000,1.44931849843e-14
278250,1.25019011887e-14
278500,9.79462312751e-15
278750,7.44766405198e-15
279000,1.09513008166e-14
279250,9.47662532454e-15
279500,1.33488250614e-14
279750,7.71881653497e-15
280000,1.02065916254e-14
280250,7.97503007119e-15
280500,9.74747665923e-15
280750,3.2463606477e-15
281000,1.46030150209e-14
281250,2.0825368364e-14
281500,8.79393513295e-15
281750,1.25436898324e-14
282000,1.09262562943e-14
282250,1.15549526165e-14
282500,1.05227145978e-14
282750,6.45004465506e-15
283000,9.5152375296e-15
283250,9.51617410124e-15
283500,7.0333747632e-15
283750,8.55543338476e-15
284000,8.62480599476e-15
284250,1.11061908579e-14
284500,1.08524694358e-14
284750,7.38199771521e-15
285000,1.12122584935e-14
285250,1.89581992617e-14
285500,1.51351366132e-14
285750,4.81235005344e-15
286000,6.60533302577e-15
286250,6.94225357039e-15
286500,6.15647047346e-15
286750,8.85648459565e-15
287000,5.77624260563e-15
287250,1.08834235147e-14
287500,8.52046628699e-15
287750,8.43201227374e-15
288000,5.73447009457e-15
288250,8.17204686851e-15
288500,8.20162577624e-15
288750,1.07002770561e-14
289000,6.03696901894e-15
289250,1.03393034186e-14
289500,1.09975759336e-14
289750,1.29216966714e-14
290000,6.42308299846e-15
290250,8.57600314601e-15
290500,8.29193622535e-15
290750,6.79675350661e-15
291000,1.20171630046e-14
291250,1.85807466589e-14
291500,1.03523295354e-14
291750,1.12618906422e-14
292000,6.74983218646e-15
292250,9.58969562215e-15
292500,9.19750604237e-15
292750,9.92407780105e-15
293000,6.26158227994e-15
293250,8.12804167987e-15
293500,1.04500286078e-14
293750,9.77912372477e-15
294000,1.12923929e-14
294250,1.18384183522e-14
294500,9.88963658671e-15
294750,7.4787543972e-15
295000,5.81068319044e-15
295250,6.62377286449e-15
295500,9.10688862179e-15
295750,6.88913073709e-15
296000,7.77866709816e-15
296250,6.14408502015e-15
296500,8.38275845661e-15
296750,1.11801252418e-14
297000,8.49325144152e-15
297250,1.04511717983e-14
297500,8.67259541212e-15
297750,7.66062048619e-15
298000,1.03847517472e-14
298250,5.43025976266e-15
298500,7.99376524151e-15
298750,1.2415590883e-14
299000,1.46863693347e-14
299250,1.29809355134e-14
299500,2.1775272114e-14
299750,4.24965264787e-14
300000,0.339830623247
300250,4.45910993743e-14
300500,2.59386087077e-14
300750,2.11252903349e-14
301000,1.50666783021e-14
301250,8.1918229776e-15
301500,1.69363182847e-14
301750,1.39407230071e-14
302000,1.24800958235e-14
302250,6.13185913775e-15
302500,8.44411163283e-15
302750,1.02418689132e-14
303000,1.32993779596e-14
303250,6.44895200201e-15
303500,8.82331448519e-15
303750,8.40541417095e-15
304000,1.92766843221e-14
304250,1.07704054446e-14
304500,8.44937523467e-15
304750,5.58513368038e-15
305000,1.49857534205e-14
305250,1.78418144452e-14
305500,2.17672271743e-15
305750,1.69858224371e-14
306000,1.75053222287e-14
306250,1.89801545002e-14
306500,8.2740305109e-15
306750,5.97655741352e-15
307000,7.14030958627e-15
307250,1.36791956073e-14
307500,1.71561583236e-14
307750,3.82210864742e-15
308000,4.90692467167e-15
308250,1.01894304716e-14
308500,9.77959747327e-15
308750,9.76458749323e-15
309000,4.86810370878e-15
309250,9.23353168168e-15
309500,1.71920169635e-14
309750,6.06707185287e-15
310000,7.56589695352e-15
310250,4.35913887528e-15
310500,7.42775780997e-15
310750,9.0209714974e-15
311000,9.131840359e-15
311250,8.68818503211e-15
311500,1.07041125316e-14
311750,8.13743109396e-15
312000,2.49915527543e-15
312250,9.25326547862e-15
312500,1.04317909809e-14
312750,9.69959486987e-15
313000,1.21696240235e-14
313250,8.1954238218e-15
313500,6.90887756335e-15
313750,1.1462037331e-14
314000,8.55299647586e-15
314250,9.1817176857e-15
314500,1.18386330121e-14
314750,8.2951659755e-15
315000,9.27490479973e-15
315250,1.03975271776e-14
315500,1.38596725057e-14
315750,1.18498500274e-14
316000,9.52346916931e-15
316250,4.44624761301e-15
316500,7.76106351834e-15
316750,8.81654714596e-15
317000,1.0306540549e-14
317250,1.1388280138e-14
317500,1.2264082325e-14
317750,1.00463216105e-14
318000,1.01100759142e-14
318250,5.60864382903e-15
318500,9.35129788078e-15
318750,7.35880200928e-15
319000,9.45926270918e-15
319250,5.7482548341e-15
319500,7.07564154487e-15
319750,8.36573914477e-15
320000,7.22020861294e-15
320250,9.1258878654e-15
320500,4.52632657702e-15
320750,1.26704111275e-14
321000,4.59406591345e-15
321250,8.20522968738e-15
321500,1.00115492855e-14
321750,8.75224912598e-15
322000,6.72339207266e-15
322250,5.5969145589e-15
322500,6.65722878984e-15
322750,8.93882395615e-15
323000,6.92290641194e-15
323250,7.64079057541e-15
323500,5.65946772203e-15
323750,7.77465511538e-15
324000,1.00877369773e-14
324250,1.19024600275e-14
324500,6.57546971611e-15
324750,8.80507732205e-15
325000,3.16610537487e-15
325250,1.61839322539e-14
325500,6.89874886301e-15
325750,1.07839895463e-14
326000,1.58048444932e-14
326250,9.76644487353e-15
326500,1.28893179628e-14
326750,4.83050658021e-15
327000,6.62932507218e-15
327250,1.02717685485e-14
327500,1.08997464399e-14
327750,9.56482300333e-15
328000,6.881752579e-15
328250,5.79727202964e-15
328500,8.38611831343e-15
328750,6.49792500138e-15
329000,9.1754455176e-15
329250,5.54066356877e-15
329500,6.27700804905e-15
329750,5.07512353013e-15
330000,7.16671597699e-15
330250,5.33402149711e-15
330500,5.76258903216e-15
330750,5.20012379322e-15
331000,2.35439003669e-15
331250,8.39632121033e-15
331500,8.93292994599e-15
331750,6.21015365672e-15
332000,6.84619549101e-15
332250,6.71322748284e-15
332500,9.31704042331e-15
332750,8.08204742307e-15
333000,9.87066249528e-15
333250,9.72605897705e-15
333500,5.72856535242e-15
333750,6.91899507374e-15
334000,1.1764146557e-14
334250,1.53119401631e-14
334500,2.06108206999e-14
334750,1.72161705316e-14
335000,1.53286024598e-14
335250,1.72141042574e-14
335500,1.35435946137e-14
335750,9.74565610556e-15
336000,6.40222900513e-15
336250,8.37994646618e-15
336500,4.54535456092e-15
336750,4.80330593595e-15
337000,4.99536590459e-15
337250,6.77191084748e-15
337500,9.94435100661e-15
337750,8.22484660879e-15
338000,6.01190506184e-15
338250,5.77457447053e-15
338500,7.59043698607e-15
338750,7.32080881289e-15
339000,7.3209613368e-15
339250,8.58645908042e-15
339500,4.00708131057e-15
339750,9.65325197302e-15
340000,7.44829445633e-15
340250,6.06530611513e-15
340500,8.10746358919e-15
340750,1.11091344643e-14
341000,2.20043286603e-15
341250,1.17034112415e-14
341500,8.6608578662e-15
341750,7.15369041305e-15
342000,9.67739483482e-15
342250,6.5480645313e-15
342500,6.60875914837e-15
342750,5.20965961784e-15
343000,8.83893740399e-15
343250,2.36660645066e-15
343500,7.09908219763e-15
343750,6.23482131123e-15
344000,7.67853841355e-15
344250,8.04328258527e-15
344500,1.01258030447e-14
344750,6.71123745844e-15
345000,6.36420885053e-15
345250,3.30004052657e-15
345500,6.92451023317e-15
345750,5.68408089338e-15
346000,7.44009708402e-15
346250,7.68526018519e-15
346500,4.62433009601e-15
346750,7.84744234483e-15
347000,9.25791418349e-15
347250,9.16744108249e-15
347500,6.30563582027e-15
347750,6.72710783513e-15
348000,9.20719091356e-15
348250,5.73091802519e-15
348500,6.3069248122e-15
348750,8.13250690256e-15
349000,6.09231595291e-15
349250,4.76164810678e-15
349500,5.0299619602e-15
349750,6.25029125842e-15
350000,0.0847569678366
350250,2.14356853089e-14
350500,1.64129189647e-14
350750,1.08589822109e-14
351000,1.30892688542e-14
351250,1.22509913408e-14
351500,9.39555891652e-15
351750,9.79256973952e-15
352000,1.3863378052e-14
352250,1.15767524494e-14
352500,6.31397435293e-15
352750,1.00556594398e-14
353000,1.42759127418e-14
353250,8.27863546454e-15
353500,5.5497765428e-15
353750,3.06642243095e-15
354000,1.26096254343e-14
354250,1.48233284285e-14
354500,2.1817649346e-15
354750,3.16057930099e-15
355000,9.49330372779e-15
355250,1.20393299293e-14
355500,1.12749352478e-14
355750,2.20318910061e-14
356000,1.68958542104e-14
356250,1.73582349977e-14
356500,1.54464349555e-14
356750,3.98344959071e-15
357000,9.23942722724e-15
357250,6.51997945872e-15
357500,1.79237533709e-14
357750,7.41395841558e-15
358000,6.15420153192e-15
358250,3.11965196552e-15
358500,1.12469921948e-14
358750,9.38317434443e-15
359000,5.70246237484e-15
359250,4.13404174414e-15
359500,1.01415582807e-14
359750,1.04552338112e-14
360000,7.6907202707e-15
360250,8.09134484896e-15
360500,1.071062744e-14
360750,1.01197691297e-14
361000,6.7655569112e-15
361250,9.18794592952e-15
361500,6.50453814182e-15
361750,6.58456600752e-15
362000,1.00165705438e-14
362250,5.78761189087e-15
362500,1.23357935613e-14
362750,5.84523615624e-15
363000,8.42963964774e-15
363250,6.76693603346e-15
363500,6.84295327561e-15
363750,9.48984486476e-15
364000,7.61306680913e-15
364250,7.02344507287e-15
364500,6.46648609888e-15
364750,1.0555679995e-14
365000,9.12989369343e-15
365250,8.01289161627e-15
365500,8.23438207955e-15
365750,6.699218843e-15
366000,7.0582896618e-15
366250,8.73707582714e-15
366500,5.41997080154e-15
366750,5.74017092698e-15
367000,5.41320819291e-15
367250,1.05655752027e-14
367500,1.06379833529e-14
367750,1.31725844115e-14
368000,1.24220484766e-14
368250,7.91817596958e-15
368500,6.73793368816e-15
368750,3.72651571554e-15
369000,2.88121676652e-15
369250,6.00040446678e-15
369500,5.22671283308e-15
369750,6.85813871018e-15
370000,5.10769100482e-15
370250,5.09330563163e-15
370500,4.24486583881e-15
370750,3.23428528409e-15
371000,4.65642550138e-15
371250,5.54345110797e-15
371500,8.05151210913e-15
371750,6.87580224839e-15
372000,7.33159488988e-15
372250,1.09411873903e-14
372500,5.62368028772e-15
372750,4.08659831894e-15
373000,8.33921835757e-15
373250,8.53163892957e-15
373500,1.28498233832e-14
373750,5.84740736278e-15
374000,8.34360688146e-15
374250,3.05115122753e-15
374500,1.57164011907e-14
374750,1.43350114954e-14
375000,1.18801748762e-14
375250,4.38649291133e-15
375500,9.46146528103e-15
375750,7.80602379661e-15
376000,8.38392261043e-15
376250,7.09656214079e-15
376500,1.0888431344e-14
376750,8.38339678551e-15
377000,8.91709236471e-15
377250,4.46409020112e-15
377500,7.92697934325e-15
377750,4.92255857335e-15
378000,9.60952782823e-15
378250,5.84407340477e-15
378500,8.18157726262e-15
378750,4.91343215905e-15
379000,7.0179355584e-15
379250,6.59755470175e-15
379500,9.17009811528e-15
379750,5.40557885089e-15
380000,5.60693011929e-15
380250,4.18934998672e-15
380500,6.70097225909e-15
380750,5.67225694946e-15
381000,4.907323673e-15
381250,5.8959921161e-15
381500,3.41992778506e-15
381750,6.24205232536e-15
382000,8.08552429906e-15
382250,5.44273894166e-15
382500,6.43316145222e-15
382750,2.92410120363e-15
383000,4.44817807961e-15
383250,3.52178342064e-15
383500,2.49103248933e-15
383750,1.15861235661e-15
384000,4.71063686526e-15
384250,8.99206129814e-15
384500,1.72597531895e-14
384750,1.80472003017e-14
385000,1.98641440084e-14
385250,1.99935206112e-14
385500,1.90791751744e-14
385750,7.4444889816e-15
386000,8.28023794838e-15
386250,5.38473838088e-15
386500,3.7413392539e-15
386750,7.24015142809e-15
387000,3.50752772828e-15
387250,6.46878436206e-15
387500,3.88410484797e-15
387750,3.72126783933e-15
388000,1.8180414998e-15
388250,3.68477402327e-15
388500,3.3096537715e-15
388750,4.02007089473e-15
389000,4.79539326101e-15
389250,7.98982211105e-15
389500,9.69932009324e-15
389750,1.13751132226e-14
390000,2.33187632365e-15
390250,4.64316393851e-15
390500,3.08271050528e-15
390750,1.1529373764e-14
391000,7.78943097509e-15
391250,8.20516976171e-15
391500,7.89970123678e-15
391750,6.06083538267e-15
392000,5.6002060611e-15
392250,6.62413856178e-15
392500,6.10210690466e-15
392750,3.13766249557e-15
393000,4.30538406745e-15
393250,6.78670123686e-15
393500,4.64844537643e-15
393750,5.55746706852e-15
394000,5.34855650109e-15
394250,4.777295542e-15
394500,5.85219090425e-15
394750,4.8710069198e-15
395000,6.7742070833e-15
395250,3.73156767125e-15
395500,4.31787522872e-15
395750,3.78993119549e-15
396000,6.20488858841e-15
396250,3.34917205865e-15
396500,5.28028928703e-15
396750,6.77221749742e-15
397000,6.41405138629e-15
397250,3.90744532395e-15
397500,6.93528330738e-15
397750,6.89274084648e-15
398000,6.81365480713e-15
398250,3.72195227159e-15
398500,4.79947959366e-15
398750,2.37893326362e-15
399000,3.4167762534e-15
399250,4.1014789881e-15
399500,3.90624796713e-15
399750,3.56318685823e-15
400000,0.00919232764407
400250,6.90301178262e-15
400500,7.57300854393e-15
400750,4.65416877673e-15
401000,3.70062195179e-15
401250,4.9255507473e-15
401500,8.03290383789e-15
401750,6.47532025338e-15
402000,8.13457679288e-15
402250,4.6636053321e-15
402500,6.34341891395e-15
402750,6.54086561245e-15
403000,7.82046924825e-15
403250,4.30261713682e-15
403500,6.44915548106e-15
403750,4.59032121884e-15
404000,9.73775783119e-15
404250,8.81682860051e-15
404500,1.03162530275e-14
404750,8.81615938553e-15
405000,1.16450073916e-14
405250,4.05970580624e-15
405500,1.96081854941e-15
405750,5.18901524434e-15
406000,9.05520861685e-15
406250,9.56898531019e-15
406500,2.72348008703e-15
406750,4.22587927495e-15
407000,4.66705134288e-15
407250,9.01514500302e-15
407500,8.98418461695e-15
407750,6.24969317193e-15
408000,4.7957354007e-15
408250,8.56741294152e-15
408500,6.59740488436e-15
408750,7.87038814718e-15
409000,5.57433254413e-15
409250,6.61896997702e-15
409500,6.53194808065e-15
409750,8.32673406947e-15
410000,6.98715057248e-15
410250,7.98871730669e-15
410500,3.44221403091e-15
410750,6.5702951323e-15
411000,1.90035717202e-15
411250,7.00785431803e-15
411500,5.62894582764e-15
411750,1.14442116324e-14
412000,1.59022740699e-15
412250,5.74183449987e-15
412500,1.0351373272e-14
412750,7.43458213632e-15
413000,8.10373050202e-15
413250,6.37366018407e-15
413500,1.59138932883e-15
413750,8.6870956992e-15
414000,5.18979408625e-15
414250,6.72094442408e-15
414500,1.00345411684e-14
414750,7.99091794075e-15
415000,5.25658806738e-15
415250,5.04718945757e-15
415500,9.94338538402e-15
415750,7.30454025453e-15
416000,8.70097602318e-15
416250,3.73750664275e-15
416500,7.35739621215e-15
416750,7.7180196215e-15
417000,9.37437416156e-15
417250,1.14745531042e-14
417500,1.06494861304e-14
417750,8.4291579835e-15
418000,4.34134122672e-15
418250,5.87159398276e-15
418500,4.56541958745e-15
418750,2.80256602901e-15
419000,8.11833166964e-15
419250,6.68145577238e-15
419500,1.12413100632e-14
419750,4.13011517096e-15
420000,4.83521230534e-15
420250,1.12211155338e-14
420500,5.574036461e-15
420750,1.24192998587e-14
421000,1.93551459026e-15
421250,7.66835887276e-15
421500,4.12059991757e-15
421750,7.30543342875e-15
422000,6.45288543157e-15
422250,6.26305166767e-15
422500,6.42324355539e-15
422750,4.21858339609e-15
423000,4.82397875038e-15
423250,3.79599493684e-15
423500,7.10727880237e-15
423750,7.57309685009e-15
424000,1.0739805612e-14
424250,4.04959939195e-15
424500,1.95785923698e-15
424750,6.68925312456e-15
425000,6.63275058964e-15
425250,6.38632903265e-15
425500,6.61677504628e-15
425750,5.96153564029e-15
426000,5.54037497234e-15
426250,4.52253751787e-15
426500,7.07789935565e-15
426750,4.74200666281e-15
427000,5.69883767147e-15
427250,7.49008130268e-15
427500,8.08518368199e-15
427750,5.93643184898e-15
428000,4.0664111736e-15
428250,6.68500871051e-15
428500,7.69218937125e-15
428750,4.16961225316e-15
429000,5.84951744782e-15
429250,3.6772579152e-15
429500,6.34228173219e-15
429750,4.74327670858e-15
430000,5.90671572357e-15
430250,5.63059444543e-15
430500,5.98768587479e-15
430750,3.15484297466e-15
431000,4.49261596467e-15
431250,5.82184781122e-15
431500,5.49993820765e-15
431750,5.82873506372e-15
432000,3.94510510192e-15
432250,5.36646973169e-15
432500,6.56538183478e-15
432750,7.69514159741e-15
433000,9.47342176182e-15
433250,7.51960425539e-15
433500,3.52556747839e-15
433750,7.34546479487e-15
434000,1.06539050826e-14
434250,1.59774114276e-14
434500,1.87407504346e-14
434750,2.14144157819e-14
435000,1.44566088448e-14
435250,1.48066903555e-14
435500,6.01973913269e-15
435750,4.33292433632e-15
436000,5.46714314478e-15
436250,3.04726516957e-15
436500,9.62773485267e-15
436750,4.27360415787e-15
437000,2.05199154269e-15
437250,6.56184066214e-15
437500,7.85487756461e-15
437750,6.33419090488e-15
438000,2.38568022637e-15
438250,3.07091555987e-15
438500,3.71317274972e-15
438750,6.30795562947e-15
439000,5.00656566093e-15
439250,4.68216887441e-15
439500,3.14863457323e-15
439750,4.85644540901e-15
440000,7.01315348926e-15
440250,4.86096683746e-15
440500,9.18725252364e-15
440750,1.36711528987e-14
441000,2.99778462479e-15
441250,1.0083894805e-14
441500,7.67630763803e-15
441750,4.20221792514e-15
442000,5.85430367517e-15
442250,4.77971579393e-15
442500,4.35500373738e-15
442750,5.56826738054e-15
443000,9.57134256363e-15
443250,2.56021235982e-15
443500,5.10260673327e-15
443750,4.15184950279e-15
444000,7.58018441294e-15
444250,7.98586913819e-15
444500,8.06592748721e-15
444750,6.88652073686e-15
445000,4.69936423729e-15
445250,1.59502480667e-15
445500,3.59309758338e-15
445750,4.61828486906e-15
446000,5.40109907863e-15
446250,6.24290302496e-15
446500,4.03381054887e-15
446750,1.07893143696e-14
447000,1.61779716061e-14
447250,8.41583615429e-15
447500,4.51280394518e-15
447750,5.78395005741e-15
448000,6.48392198888e-15
448250,4.19712986511e-15
448500,4.18694116092e-15
448750,7.0019266713e-15
449000,7.12614320351e-15
449250,4.03314036477e-15
449500,7.57170048468e-15
449750,5.40800980499e-15
450000,0.00176492516844
450250,6.93724162267e-15
450500,5.0299819486e-15
450750,4.67931370102e-15
451000,6.091008431e-15
451250,1.041713415e-14
451500,7.67530045813e-15
451750,5.82313159168e-15
452000,9.27821546322e-15
452250,7.35029355889e-15
452500,7.00800156419e-15
452750,6.92479309933e-15
453000,8.29105416068e-15
453250,6.30680109664e-15
453500,3.85157331488e-15
453750,4.69585781025e-15
454000,8.17122510787e-15
454250,7.15995681787e-15
454500,5.13330310224e-15
454750,3.28879971626e-15
455000,3.75952934326e-15
455250,1.11441210718e-15
455500,5.2309450092e-15
455750,7.98368853203e-15
456000,7.22190428131e-15
456250,8.65802077021e-15
456500,7.52042768806e-15
456750,2.48892488472e-15
457000,5.20500922753e-15
457250,5.51362809232e-15
457500,5.24628331653e-15
457750,4.9243363709e-15
458000,4.7851851115e-15
458250,2.82148155588e-15
458500,4.33198902354e-15
458750,5.22033637778e-15
459000,3.71950179861e-15
459250,4.90206148666e-15
459500,6.71033184027e-15
459750,5.96361627821e-15
460000,4.75245446384e-15
460250,1.04085475937e-14
460500,9.17753438304e-15
460750,6.73408232168e-15
461000,5.42940765426e-15
461250,4.20673329282e-15
461500,8.48019000179e-15
461750,2.7192286985e-15
462000,1.02439064675e-14
462250,4.39658007128e-15
462500,1.03118203778e-14
462750,3.09691551681e-15
463000,1.02112614151e-14
463250,7.09006821632e-15
463500,9.58389599747e-15
463750,2.94725118375e-15
464000,5.32326905769e-15
464250,4.5765805357e-15
464500,1.50397165828e-15
464750,8.56612670244e-15
465000,6.95132494452e-15
465250,8.39806446847e-15
465500,3.37348910532e-15
465750,3.47186933796e-15
466000,5.90326982596e-15
466250,6.71430962869e-15
466500,5.20403162224e-15
466750,1.71403940535e-15
467000,2.49203679645e-15
467250,7.07519650629e-15
467500,1.15117410388e-14
467750,1.09038450646e-14
468000,1.2422415574e-14
468250,4.26062869638e-15
468500,8.10008822117e-15
468750,3.56587676614e-15
469000,5.18769571492e-15
469250,9.18218718457e-15
469500,9.62890068595e-15
469750,4.61590014678e-15
470000,3.05568161371e-15
470250,6.92901933646e-15
470500,2.58338885497e-15
470750,2.97229376138e-15
471000,3.2216694471e-15
471250,5.38479263438e-15
471500,8.08078038146e-15
471750,4.12824318973e-15
472000,1.04650396719e-14
472250,5.50340768683e-15
472500,5.98734764405e-15
472750,4.73707487334e-15
473000,6.86718028765e-15
473250,7.57774154751e-15
473500,1.03317394706e-14
473750,4.23920590865e-15
474000,6.01847209214e-15
474250,6.07267608263e-15
474500,1.04525706255e-14
474750,9.02314530917e-15
475000,1.22639620372e-14
475250,5.54879932494e-15
475500,8.69597352921e-15
475750,7.0537086348e-15
476000,5.62485621224e-15
476250,7.15994046008e-15
476500,9.64820424059e-15
476750,8.37056953058e-15
477000,8.68639758015e-15
477250,2.26347950458e-15
477500,6.09113835669e-15
477750,3.4598649089e-15
478000,6.91839885382e-15
478250,5.57067392182e-15
478500,4.94835356534e-15
478750,3.01958350144e-15
479000,4.18188528354e-15
479250,5.43493621221e-15
479500,7.10039811479e-15
479750,5.14639827784e-15
480000,5.06529281085e-15
480250,2.05696211311e-15
480500,3.03663813304e-15
480750,2.84787546154e-15
481000,3.3024052929e-15
481250,3.72350620871e-15
481500,2.33727207158e-15
481750,5.66830121222e-15
482000,4.82246642227e-15
482250,4.5792041259e-15
482500,4.42445362942e-15
482750,1.52314295199e-15
483000,1.38615528912e-15
483250,1.54081061956e-15
483500,3.86433132605e-15
483750,3.68431413933e-15
484000,1.61445356036e-15
484250,1.62433805264e-15
484500,8.02016971592e-15
484750,6.03108864892e-15
485000,6.67619615298e-15
485250,5.46401478466e-15
485500,7.33560295664e-15
485750,1.1911877447e-15
486000,2.72834850103e-15
486250,8.78708881966e-15
486500,3.42788094637e-15
486750,8.4865300509e-15
487000,4.80445359495e-15
487250,6.30852094695e-15
487500,2.61936391777e-15
487750,5.61303841574e-15
488000,8.80705233298e-16
488250,3.62604334971e-15
488500,3.49144268864e-15
488750,4.30867130835e-15
489000,4.43249962601e-15
489250,5.8480459839e-15
489500,5.19148053745e-15
489750,9.483640955e-15
490000,4.99778414077e-15
490250,5.89178809448e-15
490500,9.62332272046e-16
490750,9.09541430898e-15
491000,9.70419436221e-15
491250,3.48732033894e-15
491500,7.19102456216e-15
491750,3.93264918696e-15
492000,2.75881273791e-15
492250,2.95220440672e-15
492500,2.93839519665e-15
492750,6.92180718768e-16
493000,6.33530475237e-15
493250,7.07671029348e-15
493500,1.95733893786e-15
493750,6.67181146489e-16
494000,1.12438934568e-15
494250,2.42605072752e-15
494500,3.45602271907e-15
494750,5.233284705e-15
495000,3.94921679887e-15
495250,3.00289850215e-15
495500,3.46212119436e-15
495750,3.59007968291e-15
496000,3.95030619058e-15
496250,5.35636390356e-15
496500,7.83612101057e-15
496750,1.15785002855e-14
497000,1.28766849635e-14
497250,4.84988260343e-15
497500,4.68996765845e-15
497750,5.65175363862e-15
498000,7.07413789026e-15
498250,7.49661819675e-15
498500,7.33369938055e-15
498750,3.90452351305e-16
499000,3.36567537718e-15
499250,1.88055321803e-15
499500,1.39599528119e-15
499750,4.6867576931e-15
500000,0.000152027592153
500250,3.66522681765e-15
500500,5.55689851451e-15
500750,4.90126771724e-15
501000,4.62337358772e-15
501250,4.47503204291e-15
501500,5.1017513385e-15
501750,4.81293678066e-15
502000,5.69498697376e-15
502250,3.54029832619e-15
502500,5.14622962566e-15
502750,3.08797936307e-15
503000,6.06083211912e-15
503250,4.17000725442e-15
503500,4.28671470961e-15
503750,3.94407669539e-15
504000,4.45525531015e-15
504250,5.17848559907e-15
504500,5.47291557223e-15
504750,5.11165029937e-15
505000,3.80890596557e-15
505250,6.61544864727e-15
505500,6.47838074965e-15
505750,4.437567473e-15
506000,8.37957721114e-15
506250,4.43013952776e-15
506500,2.75562865336e-15
506750,3.78010676222e-15
507000,2.79448502392e-15
507250,4.81156155954e-15
507500,1.6015833894e-15
507750,5.49375794468e-15
508000,5.01566919045e-15
508250,6.11557637277e-15
508500,3.45971940092e-15
508750,5.41239236002e-15
509000,3.97936853702e-15
509250,4.45971924931e-15
509500,4.74535798614e-15
509750,1.0620123234e-14
510000,7.63170127867e-15
510250,6.97572619745e-15
510500,2.93917628195e-15
510750,4.25321628966e-15
511000,3.97851855817e-15
511250,5.76360855044e-15
511500,3.94808479204e-15
511750,1.30164683798e-14
512000,2.77781140412e-15
512250,5.93115174038e-15
512500,5.41736234962e-15
512750,8.29565494406e-15
513000,2.2153961726e-15
513250,6.30816752357e-15
513500,5.59747353458e-15
513750,7.92711057139e-15
514000,3.47696021686e-15
514250,3.89081697408e-15
514500,7.8192060893e-15
514750,7.91883395833e-15
515000,5.34427889046e-15
515250,1.60338216044e-15
515500,3.57401296123e-15
515750,2.39725601572e-15
516000,7.4435805582e-15
516250,2.48543128725e-15
516500,7.65998670959e-15
516750,7.08959246968e-15
517000,4.73239253158e-15
517250,7.12199905682e-15
517500,4.86538988053e-15
517750,3.7526386748e-15
518000,5.54211652609e-15
518250,3.48182599484e-15
518500,4.50860013255e-15
518750,2.3507595657e-15
519000,6.2774996328e-15
519250,7.27509860345e-15
519500,8.77303877683e-15
519750,2.889660146e-15
520000,4.13846999318e-15
520250,6.74210762349e-15
520500,8.83942030269e-15
520750,9.36279490131e-15
521000,5.77189936439e-15
521250,8.14151842477e-15
521500,1.01824378691e-14
521750,4.02716563413e-15
522000,1.42340417456e-14
522250,6.07099603096e-15
522500,8.34909150592e-15
522750,1.2511365392e-15
523000,5.8089252012e-15
523250,2.45807319879e-15
523500,1.11265596376e-14
523750,4.31906031849e-15
524000,5.93880660795e-15
524250,5.96854739574e-16
524500,8.62876322526e-15
524750,8.5393249785e-15
525000,1.67738038273e-14
525250,1.29947453001e-14
525500,7.70793172786e-15
525750,1.53897249305e-14
526000,7.43263525203e-15
526250,2.74445830407e-15
526500,7.13253642662e-15
526750,6.84230974194e-15
527000,7.17799080459e-15
527250,6.26031837751e-15
527500,3.18434213319e-15
527750,2.05675162897e-15
528000,3.84782883972e-15
528250,5.97497724498e-15
528500,5.53063378633e-15
528750,3.76968214919e-15
529000,4.30262115386e-15
529250,2.63675308792e-15
529500,7.02732509323e-15
529750,4.96009016356e-15
530000,5.07611643522e-15
530250,4.28682950114e-15
530500,4.21239191213e-15
530750,4.83479441243e-15
531000,6.97952102056e-15
531250,6.75752902596e-15
531500,6.88435537305e-15
531750,5.72571929112e-15
532000,5.61022807605e-15
532250,4.24978590236e-15
532500,4.25798167754e-15
532750,3.76059303034e-15
533000,5.60730601833e-15
533250,5.40974136488e-15
533500,3.99200806833e-15
533750,4.02284310556e-15
534000,4.26860478697e-15
534250,4.09716601477e-15
534500,6.48514881366e-15
534750,5.46257773947e-15
535000,3.7389703204e-15
535250,3.3531819672e-15
535500,2.43328999343e-15
535750,2.73064062793e-15
536000,5.08721145433e-15
536250,3.4656829852e-15
536500,6.32133239932e-15
536750,2.46002869743e-15
537000,2.83335409522e-15
537250,1.64633166445e-15
537500,4.43309739358e-15
537750,3.35013835454e-15
538000,4.6979313617e-16
