frequency_hz,peak_amplitude_mv
538500,4.439795326e-15
538750,3.00395345081e-15
539000,5.70693473258e-15
539250,5.82086362183e-15
539500,2.77955395072e-15
539750,3.91739275884e-15
540000,3.13348880381e-15
540250,3.27900604074e-15
540500,1.65124694845e-15
540750,5.20115651163e-15
541000,2.95908508273e-15
541250,9.00837076376e-15
541500,6.28318973553e-15
541750,6.25747856092e-15
542000,7.22674396995e-15
542250,5.32957605539e-15
542500,5.14804676182e-15
542750,2.30461515415e-15
543000,6.07444566219e-15
543250,3.44934320827e-15
543500,2.21465611826e-15
543750,2.89973115959e-15
544000,2.86931129206e-15
544250,2.65106764734e-15
544500,6.41615932155e-15
544750,4.42096552798e-15
545000,3.60457145364e-15
545250,5.84830969806e-15
545500,1.79067909565e-15
545750,2.68431095584e-15
546000,1.38468529088e-15
546250,3.79400379818e-15
546500,4.48040154242e-15
546750,7.51198471479e-15
547000,1.35337838947e-14
547250,8.21213762373e-15
547500,1.85671387321e-15
547750,3.7820197367e-15
548000,4.91166455737e-15
548250,1.83069359337e-15
548500,4.93754140612e-15
548750,6.60964881324e-15
549000,6.45400635556e-15
549250,4.46129123414e-15
549500,5.90519559791e-15
549750,5.56492661378e-15
550000,1.90751632466e-05
550250,5.12494963963e-15
550500,1.80941187527e-15
550750,1.17729431934e-15
551000,1.81290875136e-15
551250,3.59167370003e-15
551500,4.95262044531e-15
551750,2.64468057185e-15
552000,3.99111133796e-15
552250,2.99350441832e-15
552500,6.36721322607e-15
552750,5.45949493999e-15
553000,3.54231173582e-15
553250,2.69110509862e-15
553500,2.12573539895e-15
553750,4.20390926463e-15
554000,5.57431804406e-15
554250,6.52971335479e-15
554500,3.38186467178e-15
554750,2.87082475592e-15
555000,2.6908231614e-15
555250,3.12150525438e-15
555500,7.51443915715e-15
555750,7.29311398932e-15
556000,6.00189131915e-15
556250,8.4604198788e-16
556500,2.09547588036e-15
556750,5.71313503469e-15
557000,5.46594103932e-15
557250,8.9503396792e-15
557500,4.64244691838e-15
557750,5.74454728779e-15
558000,4.65269746239e-15
558250,5.38894146796e-15
558500,5.47418649372e-15
558750,3.8468806571e-15
559000,4.90870117656e-15
559250,4.21522487846e-15
559500,3.59451123656e-15
559750,7.40078043359e-15
560000,5.06158440524e-15
560250,1.03392822327e-14
560500,6.50950070288e-15
560750,4.37235199226e-15
561000,2.66177604018e-15
561250,6.86148489158e-15
561500,9.1060648535e-15
561750,1.66277898343e-14
562000,1.33363735562e-14
562250,1.60884344719e-15
562500,5.53541075302e-15
562750,3.24411626514e-15
563000,1.9783166446e-15
563250,2.17698727761e-15
563500,2.19234440265e-15
563750,3.68558770573e-15
564000,1.70584459056e-15
564250,1.74809248222e-15
564500,3.75572318036e-15
564750,3.39886362554e-15
565000,5.81585000831e-15
565250,2.4298889929e-15
565500,3.48635272037e-15
565750,1.79647098526e-15
566000,2.60164763722e-15
566250,6.12483354634e-15
566500,3.78833552247e-15
566750,3.42697619627e-15
567000,2.07985441706e-15
567250,4.14649833209e-15
567500,7.97813695919e-15
567750,8.69879005994e-15
568000,9.1863145336e-15
568250,8.10930396499e-15
568500,6.92498280308e-15
568750,2.01406615925e-15
569000,1.20742090667e-15
569250,1.52792062078e-15
569500,3.74485391634e-15
569750,4.10809734195e-15
570000,4.6177034946e-15
570250,2.03678873136e-15
570500,3.13593881577e-15
570750,3.02874088868e-15
571000,5.65274817686e-15
571250,2.63845260902e-15
571500,1.71237103389e-14
571750,7.93243341742e-15
572000,1.20104722084e-14
572250,8.77045154004e-15
572500,3.74298178498e-15
572750,5.02850941503e-15
573000,9.58370881592e-16
573250,4.35512788609e-15
573500,1.05861978405e-15
573750,1.52449801183e-15
574000,1.58294601681e-15
574250,7.65158475026e-15
574500,2.87662323013e-15
574750,5.42763111339e-15
575000,8.65357695581e-15
575250,6.42672368014e-15
575500,9.79108903549e-15
575750,6.64468757479e-15
576000,1.84897746823e-15
576250,3.36132523241e-15
576500,2.51483568394e-15
576750,1.6834476516e-15
577000,2.22821006946e-15
577250,4.25327227755e-15
577500,4.36568585359e-15
577750,1.78250979737e-15
578000,3.04963734747e-15
578250,3.57703108646e-15
578500,1.58748704337e-15
578750,2.06928690914e-15
579000,2.41123523897e-15
579250,2.03366724945e-15
579500,5.48474282886e-15
579750,5.35923441287e-15
580000,4.57112736807e-15
580250,3.92165685926e-15
580500,2.62454358119e-15
580750,3.7324937371e-15
581000,2.0191237319e-15
581250,3.50459915455e-15
581500,5.55354136395e-15
581750,4.71172453067e-15
582000,5.29046198832e-15
582250,3.79662771995e-15
582500,1.21229609588e-15
582750,1.3596469249e-15
583000,4.59636972075e-15
583250,4.08659745814e-15
583500,4.80905051274e-15
583750,2.88703004953e-15
584000,4.11763163702e-15
584250,2.96950642263e-15
584500,4.27337271445e-15
584750,3.2746165659e-15
585000,3.53843280844e-15
585250,9.27830714056e-16
585500,2.98960546212e-15
585750,3.58888122046e-15
586000,4.98678049609e-15
586250,3.08156762038e-15
586500,3.89507003572e-15
586750,2.63802056812e-15
587000,1.14114084952e-15
587250,7.14096412957e-15
587500,8.39976641074e-15
587750,6.38024361603e-15
588000,5.21504439012e-15
588250,3.16454717713e-15
588500,1.56633616345e-15
588750,2.64143131094e-15
589000,2.55084670024e-15
589250,2.44492495879e-15
589500,2.41072762064e-15
589750,3.15441171414e-15
590000,2.44435226672e-15
590250,3.06653876332e-15
590500,2.98734746768e-15
590750,4.38561312532e-15
591000,3.43135207695e-15
591250,9.32780077553e-15
591500,6.52876221482e-15
591750,3.81922033952e-15
592000,4.29610587909e-15
592250,1.48857293694e-15
592500,3.4925804277e-15
592750,1.32671902624e-15
593000,2.42903567766e-15
593250,2.43099715921e-15
593500,2.0801539901e-15
593750,3.23151498492e-15
594000,3.27934021869e-15
594250,5.33295918559e-15
594500,4.85682551305e-15
594750,3.53987506173e-15
595000,3.30048885178e-15
595250,2.75136547555e-15
595500,5.53076204121e-15
595750,7.06284807429e-15
596000,5.52393484019e-15
596250,4.17356136115e-15
596500,3.04507738167e-15
596750,3.75918401738e-15
597000,4.9362777221e-15
597250,7.39676520111e-15
597500,6.34896491024e-15
597750,5.64488487414e-15
598000,5.39174762827e-15
598250,5.40471679008e-15
598500,4.83237455374e-15
598750,8.12163487312e-15
599000,6.58845273692e-15
599250,4.65050835182e-15
599500,4.17019457798e-15
599750,6.35288483582e-15
600000,1.92937718752e-06
600250,9.52471393631e-15
600500,7.19490559555e-15
600750,2.84770996369e-15
601000,3.7594019335e-15
601250,7.92586707438e-16
601500,1.71911763031e-15
601750,3.80506353948e-15
602000,1.19898811222e-15
602250,2.60836213916e-15
602500,7.35145340939e-15
602750,1.67494654332e-14
603000,1.54732220137e-14
603250,3.53188953536e-15
603500,5.0024632209e-15
603750,2.18874060596e-15
604000,7.85486173253e-16
604250,2.65584860203e-15
604500,1.97362700481e-15
604750,1.47430070649e-15
605000,2.42196884963e-15
605250,3.98711481758e-15
605500,4.12546159481e-15
605750,4.23367273921e-15
606000,4.76962018499e-15
606250,4.56936452386e-15
606500,1.72716585511e-15
606750,2.12017606604e-15
607000,4.54969409344e-15
607250,4.41899025181e-15
607500,5.22800132212e-15
607750,4.08279797732e-15
608000,1.85094627843e-15
608250,4.75916328099e-15
608500,3.4544646075e-15
608750,6.34941717622e-15
609000,4.23075206609e-15
609250,3.82175072133e-15
609500,7.23158276827e-15
609750,3.82410551294e-15
610000,5.57585360875e-15
610250,3.3383267459e-15
610500,6.47763679821e-15
610750,5.92440990586e-15
611000,7.11976823785e-15
611250,5.70621902516e-15
611500,1.77479166337e-14
611750,3.25359575927e-14
612000,2.89426824229e-14
612250,9.23000746644e-15
612500,4.81957495721e-15
612750,6.10555155477e-15
613000,1.58642714662e-15
613250,4.08752215117e-15
613500,1.41572144949e-15
613750,2.89452435939e-15
614000,2.15352266652e-15
614250,3.80534457511e-15
614500,3.03166800664e-15
614750,4.09393252815e-15
615000,1.4846936108e-15
615250,2.94792164792e-15
615500,4.49437582815e-15
615750,5.06952250505e-15
616000,4.09932490353e-15
616250,1.75796395365e-15
616500,2.25065395378e-15
616750,3.74310798069e-15
617000,6.77881632618e-15
617250,7.47725584688e-15
617500,7.03609053904e-15
617750,9.5541747757e-15
618000,1.80854264007e-15
618250,7.6127658706e-15
618500,4.12892195553e-15
618750,5.50891857856e-15
619000,7.28504790066e-15
619250,4.63174185386e-15
619500,7.09482404998e-15
619750,2.17182571202e-15
620000,5.12689058893e-15
620250,9.53700418348e-15
620500,4.99959253668e-15
620750,4.47707011519e-15
621000,2.90958992031e-15
621250,4.42564572241e-15
621500,8.39261300873e-15
621750,1.43748961014e-15
622000,9.18654167712e-15
622250,9.87136175379e-15
622500,5.47954326532e-15
622750,1.90035124916e-15
623000,2.73978462757e-15
623250,3.44377767322e-15
623500,5.71514857834e-15
623750,3.29637558594e-15
624000,7.01016330013e-15
624250,4.83532217969e-15
624500,3.23494098469e-15
624750,1.4105777794e-15
625000,2.02972458618e-15
625250,6.27615840323e-15
625500,3.92664616007e-15
625750,4.02938026826e-15
626000,5.19741731683e-15
626250,1.83537854314e-15
626500,3.15602145359e-15
626750,2.5091496799e-15
627000,4.24296645181e-15
627250,5.16964506752e-15
627500,5.314850678e-15
627750,1.3750522453e-15
628000,4.22050166131e-15
628250,3.47881220891e-15
628500,5.39970045029e-15
628750,5.59947862157e-15
629000,3.9633120015e-15
629250,3.44380416777e-15
629500,6.00393066424e-15
629750,6.36180763573e-15
630000,8.86549796049e-15
630250,9.35085338223e-15
630500,1.30474195525e-14
630750,1.00392037446e-14
631000,1.00680380159e-14
631250,7.93024611433e-15
631500,5.10788149396e-15
631750,3.82200193437e-15
632000,4.60525225245e-15
632250,5.41978013337e-15
632500,2.08154442219e-15
632750,2.08037058843e-15
633000,3.63820954071e-15
633250,2.00904743226e-15
633500,2.21191569591e-15
633750,4.03561807823e-15
634000,3.15987803734e-15
634250,3.32132668565e-15
634500,7.10802959127e-16
634750,1.67353315319e-15
635000,3.15084106301e-15
635250,2.04272530571e-15
635500,1.87553166863e-15
635750,1.58245004642e-15
636000,1.93955129376e-15
636250,7.57311158002e-16
636500,2.10795132686e-15
636750,2.74244951736e-15
637000,1.04448814308e-15
637250,5.35579900451e-16
637500,3.45300203611e-15
637750,4.90789231936e-15
638000,1.48114879544e-15
638250,1.42434659171e-15
638500,2.85266576159e-15
638750,2.51292448286e-15
639000,3.54243666455e-15
639250,2.92186611331e-15
639500,1.91083046485e-15
639750,2.92059966843e-15
640000,4.06441953816e-15
640250,2.85074628213e-15
640500,6.71786513159e-15
640750,1.1688172573e-14
641000,4.01149801909e-15
641250,7.26668665825e-15
641500,1.90741659286e-15
641750,4.55811389411e-15
642000,2.42330346146e-15
642250,3.11619773075e-15
642500,1.80223210172e-15
642750,4.09102263126e-15
643000,6.09800027275e-15
643250,6.18509957808e-15
643500,5.25304523662e-15
643750,5.63465872346e-15
644000,5.01502029886e-15
644250,4.88063371774e-15
644500,4.16565609675e-15
644750,5.33286537041e-15
645000,3.96808768452e-15
645250,5.55183180018e-15
645500,4.0361943994e-15
645750,4.2492681951e-15
646000,1.78340581614e-15
646250,4.47472282726e-15
646500,4.45841857831e-15
646750,7.14260079466e-15
647000,1.03826159733e-14
647250,9.73142472489e-15
647500,2.8258491076e-15
647750,4.60087329629e-15
648000,1.21745831208e-15
648250,6.73813273292e-16
648500,3.39511120864e-15
648750,9.41337449401e-16
649000,6.04190565009e-15
649250,2.31213469321e-15
649500,4.4932721487e-15
649750,3.71973403451e-15
650000,1.79893480724e-07
650250,3.99345380897e-15
650500,1.61851284985e-15
650750,1.34309615153e-15
651000,7.85581080878e-15
651250,4.85805137618e-15
651500,8.30764509532e-15
651750,3.71197734097e-15
652000,9.19091406528e-15
652250,4.6553773493e-15
652500,2.3383344437e-14
652750,4.03547821835e-14
653000,3.0606730695e-14
653250,8.69087066353e-15
653500,7.97358411742e-15
653750,7.50439728117e-15
654000,2.14531402318e-15
654250,7.21148995487e-15
654500,7.48202474603e-16
654750,6.42426104141e-15
655000,2.16141006994e-15
655250,7.86291788563e-15
655500,2.83188522469e-15
655750,7.10543578817e-15
656000,2.95212772658e-15
656250,4.14863413381e-15
656500,2.46471601523e-15
656750,7.49991335301e-15
657000,6.7177230502e-15
657250,9.91539863637e-15
657500,1.32513276606e-15
657750,7.96564906342e-15
658000,2.9321382435e-15
658250,6.54638373433e-15
658500,3.14306036278e-15
658750,5.9386101797e-15
659000,3.61520536866e-15
659250,6.45473342931e-15
659500,2.23200561579e-15
659750,6.71875529619e-15
660000,1.84421528965e-15
660250,1.12449934772e-14
660500,2.78225817392e-15
660750,9.16176072037e-15
661000,5.48989246096e-15
661250,1.33422772191e-14
661500,1.87277172596e-14
661750,4.85541759293e-14
662000,4.22364952892e-14
662250,9.84204121364e-15
662500,1.0987856584e-14
662750,5.39443467348e-15
663000,4.13682858169e-15
663250,2.73041408179e-15
663500,2.61970646984e-15
663750,1.14004075004e-15
664000,2.6230417848e-15
664250,1.14178806078e-15
664500,3.6877231885e-16
664750,1.26444905236e-15
665000,4.27145875281e-15
665250,1.07269551621e-15
665500,3.10770329398e-15
665750,3.12126761121e-15
666000,1.6538288237e-15
666250,3.26375748243e-15
666500,2.99930043358e-15
666750,1.01219530048e-15
667000,5.36338078783e-16
667250,4.58691763835e-15
667500,6.6139941609e-15
667750,5.26510090452e-15
668000,9.13903929528e-15
668250,2.46649187983e-15
668500,8.07350885665e-15
668750,5.08734924336e-15
669000,2.35406502543e-15
669250,4.461933394e-15
669500,8.048174465e-15
669750,1.23265235856e-15
670000,1.37377999422e-15
670250,7.64836747194e-15
670500,6.05671871482e-15
670750,3.03627489285e-15
671000,6.04687666496e-15
671250,3.43425345536e-15
671500,6.5180205971e-15
671750,5.00827475898e-17
672000,2.77412721322e-15
672250,2.05615721681e-15
672500,3.6487831854e-15
672750,2.95008837987e-15
673000,5.17717499393e-15
673250,3.55687067633e-15
673500,4.95316192817e-15
673750,1.31321635059e-15
674000,6.22155827773e-15
674250,7.42252625831e-15
674500,1.98115778373e-15
674750,2.72513331133e-15
675000,4.12969349205e-15
675250,5.85904380833e-15
675500,8.47414455689e-15
675750,3.07392712542e-15
676000,7.26765712124e-15
676250,2.4285611741e-15
676500,5.59946596189e-15
676750,8.31836911703e-16
677000,2.88298235792e-15
677250,4.52152114896e-15
677500,1.37867530192e-15
677750,1.63031645715e-15
678000,2.00451880017e-15
678250,1.55681821868e-15
678500,3.82038694573e-15
678750,3.60300276289e-15
679000,1.7153327567e-15
679250,1.03678212785e-15
679500,3.59147765339e-15
679750,6.09507179512e-15
680000,6.48568564624e-15
680250,3.54340781987e-15
680500,2.92926447708e-15
680750,1.58138110918e-15
681000,1.61992794986e-15
681250,2.65979532321e-15
681500,4.81674534331e-15
681750,4.46458040524e-15
682000,6.25705295916e-15
682250,4.7137953876e-15
682500,7.46669818353e-15
682750,3.994278781e-15
683000,5.13428042273e-15
683250,3.27233549961e-15
683500,1.48451329198e-15
683750,7.74325905242e-16
684000,3.40714348773e-15
684250,2.4884987513e-15
684500,5.15520236872e-15
684750,5.3470313554e-15
685000,2.25215949743e-15
685250,5.26090895669e-16
685500,1.31738202287e-15
685750,2.41881357166e-15
686000,4.73261099122e-15
686250,3.16704624388e-15
686500,2.67387464908e-15
686750,4.24786543013e-15
687000,1.27264857716e-15
687250,4.07562970999e-15
687500,3.02759024754e-15
687750,4.23630774892e-15
688000,1.7125795524e-15
688250,5.94192071089e-16
688500,5.41594505563e-16
688750,6.15960657795e-16
689000,2.1697509408e-15
689250,1.1096161325e-15
689500,1.26701972178e-15
689750,2.1618499244e-15
690000,1.40581984812e-15
690250,1.4621921063e-15
690500,2.52176637989e-15
690750,4.51261742258e-15
691000,2.48280407959e-15
691250,2.99853443267e-15
691500,4.47928827247e-15
691750,2.6416686322e-15
692000,2.3843306079e-15
692250,1.22961069928e-15
692500,2.71091500399e-15
692750,3.33803585755e-15
693000,4.31663902329e-15
693250,5.62230477671e-15
693500,5.13896553908e-15
693750,4.75348046266e-15
694000,4.85088284096e-15
694250,4.50460435686e-15
694500,4.23932554731e-15
694750,4.29772019138e-15
695000,4.42411533893e-15
695250,5.8378332106e-15
695500,5.61001310238e-15
695750,5.77398419638e-15
696000,4.65498704142e-16
696250,4.70197489039e-15
696500,4.0017124498e-15
696750,9.79387459644e-15
697000,1.70053384054e-14
697250,2.93643618289e-15
697500,5.29686420831e-15
697750,2.13369225893e-15
698000,5.91897278802e-15
698250,3.6767239877e-15
698500,4.90439182685e-15
698750,5.77832895463e-15
699000,7.57546347918e-15
699250,5.05724098098e-15
699500,5.46376859542e-15
699750,2.3443079215e-15
700000,1.55582135816e-08
700250,2.81435605677e-15
700500,7.31284406941e-15
700750,8.68725191243e-16
701000,5.03669464452e-15
701250,1.90583048733e-15
701500,8.54047985926e-15
701750,3.35336212912e-15
702000,1.44253643049e-14
702250,4.34309187919e-15
702500,2.97618261464e-14
702750,5.95344448405e-14
703000,4.85749553906e-14
703250,1.18265336014e-14
703500,1.12114568724e-14
703750,6.08864328209e-15
704000,6.41303882211e-15
704250,4.60728605416e-15
704500,3.12724850076e-15
704750,4.77862628354e-15
705000,2.52015330968e-15
705250,6.34105294547e-15
705500,1.34989987179e-15
705750,4.16852812087e-15
706000,2.20769228411e-15
706250,2.97960532727e-15
706500,1.72090548246e-15
706750,3.94155463635e-15
707000,3.71529042493e-15
707250,6.41421311807e-15
707500,1.51077580519e-15
707750,3.88151566987e-15
708000,2.54710370441e-15
708250,6.26501279753e-15
708500,2.5267762159e-15
708750,7.04219707234e-15
709000,2.60226299725e-15
709250,5.72375060337e-15
709500,1.6261412766e-15
709750,7.02092574129e-15
710000,2.22562118229e-15
710250,8.17950089947e-15
710500,2.6309017076e-15
710750,3.08063518139e-15
711000,4.09104980284e-15
711250,4.60248308194e-15
711500,1.40905623545e-14
711750,2.58686462407e-14
712000,2.40630525587e-14
712250,9.18814570201e-15
712500,6.73311806917e-15
712750,5.08790554287e-15
713000,4.76807896572e-15
713250,4.9579364043e-15
713500,2.43686752247e-15
713750,2.91174608447e-15
714000,2.57691780787e-15
714250,4.26451892695e-15
714500,3.68560327646e-15
714750,2.31837202439e-15
715000,3.30338927885e-15
715250,2.15170694732e-15
715500,5.31630100233e-15
715750,1.45657016273e-15
716000,6.34792527312e-15
716250,2.16271631084e-15
716500,7.30026439815e-15
716750,5.98858092249e-15
717000,6.82565620378e-15
717250,7.33298654403e-15
717500,5.15067704688e-15
717750,3.06664681154e-15
718000,4.0866263702e-15
718250,8.24921321766e-16
718500,3.87440215251e-15
718750,2.29904990482e-15
719000,7.4935336812e-15
719250,3.30152157387e-15
719500,9.27669887072e-15
719750,3.29846131062e-15
720000,6.41767762972e-15
720250,8.18120915524e-15
720500,4.5929243831e-15
720750,5.76370410222e-15
721000,3.25186358249e-15
721250,6.44553913604e-15
721500,6.34442561645e-15
721750,2.56030249267e-15
722000,9.56057043083e-15
722250,5.45135642917e-15
722500,7.88926313285e-15
722750,2.814163691e-15
723000,2.24698747911e-15
723250,1.09080628427e-15
723500,1.22432807374e-14
723750,3.7067151246e-15
724000,9.84002988573e-15
724250,7.17375329171e-15
724500,2.22747151826e-15
724750,2.95135751057e-15
725000,4.96960143865e-15
725250,6.85543052443e-15
725500,3.79858275143e-15
725750,5.45523736067e-15
726000,1.29034131426e-15
726250,1.58606710885e-15
726500,4.42952603369e-15
726750,7.01868618775e-15
727000,7.61771100435e-15
727250,5.12394187136e-15
727500,6.865014403e-15
727750,6.50032806113e-15
728000,7.23875695713e-15
728250,6.64300569048e-15
728500,7.98782631258e-15
728750,5.0447178654e-15
729000,6.7834743104e-15
729250,8.39296870191e-15
729500,9.0215363785e-15
729750,8.05922747934e-15
730000,7.60452263145e-15
730250,3.74505145625e-15
730500,6.78578286403e-15
730750,1.01630182432e-14
731000,1.31128498745e-14
731250,1.45145950974e-14
731500,1.39132647457e-14
731750,1.37657940856e-14
732000,1.63592349388e-14
732250,1.54186521507e-14
732500,1.62860016309e-14
732750,1.62697626094e-14
733000,1.43247519344e-14
733250,5.77488538382e-15
733500,4.56892610754e-15
733750,1.24071439639e-14
734000,8.36977509625e-15
734250,9.43435746259e-15
734500,3.57009700899e-15
734750,4.49745712586e-15
735000,2.59477733679e-15
735250,4.04450906485e-15
735500,4.24825466999e-15
735750,6.0178785006e-15
736000,7.0163772521e-15
736250,3.18570589914e-15
736500,2.02752056121e-15
736750,2.82204395547e-15
737000,3.701252314e-15
737250,3.68089051794e-15
737500,2.30699906998e-15
737750,2.61777524672e-15
738000,3.84907027752e-15
738250,1.23593807716e-15
738500,1.67207358858e-15
738750,1.57085832584e-15
739000,1.9135113222e-15
739250,4.40978044911e-16
739500,9.05284171936e-16
739750,1.65989682544e-15
740000,1.50317537968e-15
740250,1.30819056156e-15
740500,4.11798758931e-15
740750,6.2417489178e-15
741000,2.58590010016e-15
741250,3.46602278711e-15
741500,2.67168797267e-15
741750,1.25054387593e-15
742000,1.16788508514e-15
742250,2.69708035969e-15
742500,2.50330496861e-15
742750,4.85651407709e-15
743000,4.47828918575e-15
743250,4.86638805152e-15
743500,3.63400196842e-15
743750,4.17296075111e-15
744000,3.32971816048e-15
744250,4.85033001178e-15
744500,1.62091828521e-15
744750,3.87271655309e-15
745000,4.40776435816e-15
745250,2.70468902042e-15
745500,5.69006247536e-15
745750,2.82187469319e-15
746000,3.5715850982e-15
746250,2.45770513816e-15
746500,1.4136073704e-15
746750,5.2583465598e-15
747000,9.99936925224e-15
747250,9.60991782226e-15
747500,2.32157006065e-15
747750,4.87803529649e-15
748000,1.00147241453e-15
748250,4.66838054251e-15
748500,3.10339359582e-15
748750,4.78974891411e-15
749000,9.96271915466e-15
749250,5.42106873572e-15
749500,7.83987348729e-15
749750,2.96510239543e-15
750000,1.25476425962e-09
750250,3.45131865341e-15
750500,3.85002406323e-15
750750,9.81444203486e-16
751000,9.21860498133e-15
751250,4.04950060153e-15
751500,6.70719956838e-15
751750,3.56642028498e-15
752000,5.39256106709e-15
752250,3.62315099766e-15
752500,1.99938612462e-14
752750,3.60918428474e-14
753000,2.86092725998e-14
753250,5.46441521138e-15
753500,7.95707101564e-15
753750,6.34190394477e-15
754000,2.31299255944e-15
754250,4.40558217574e-15
754500,2.15073723331e-15
754750,5.19653728794e-15
755000,3.72081804728e-15
755250,6.40863555375e-15
755500,1.41859156501e-15
755750,4.11374583318e-15
756000,8.93442300903e-16
756250,3.17136283864e-15
756500,2.64905811735e-15
756750,4.68658889136e-15
757000,4.61075476175e-15
757250,4.16610379089e-15
757500,1.54777868746e-15
757750,4.35298209616e-15
758000,2.76960718773e-15
758250,4.99197212531e-15
758500,2.56751109167e-15
758750,2.81917617504e-15
759000,1.9597478913e-15
759250,4.9277557995e-15
759500,3.16399415234e-15
759750,3.88570898777e-15
760000,2.7153974922e-15
760250,5.9313231366e-15
760500,4.03976799654e-15
760750,4.22722987576e-15
761000,5.74227394689e-15
761250,9.12514841455e-15
761500,1.62193312039e-15
761750,4.60305808928e-15
762000,3.59008588699e-15
762250,2.58594949648e-15
762500,4.71887789825e-15
762750,4.59752038243e-15
763000,8.13302875518e-16
763250,2.83891528951e-16
763500,2.72161475192e-15
763750,3.78772011558e-15
764000,3.60684580753e-15
764250,3.30861072776e-15
764500,3.53767424641e-15
764750,1.24455318748e-15
765000,1.31505193322e-15
765250,2.56027791367e-15
765500,4.88773362425e-15
765750,5.22391086897e-15
766000,1.60364369565e-15
766250,8.88221172565e-16
766500,8.78914079303e-16
766750,3.99666200337e-15
767000,2.54287142815e-15
767250,5.06753614433e-15
767500,3.38593813917e-15
767750,3.58374539502e-15
768000,1.33971871387e-15
768250,5.18574293508e-15
768500,1.66102210978e-15
768750,6.59333473506e-15
769000,3.41363210749e-15
769250,2.26881701162e-15
769500,2.30100990923e-15
769750,3.19032086178e-15
770000,1.5043989652e-15
770250,2.72746767022e-15
770500,2.85944277801e-15
770750,1.48015994474e-15
771000,4.05028850127e-15
771250,6.50254900033e-15
771500,1.25938023181e-14
771750,1.00078982376e-14
772000,1.41376142257e-14
772250,5.64912138254e-15
772500,4.84869200576e-15
772750,8.71698193242e-15
773000,6.70336217938e-15
773250,1.43426077162e-15
773500,5.37846927728e-15
773750,4.75264790814e-15
774000,5.35574457721e-15
774250,8.853364846e-16
774500,2.0306309027e-15
774750,2.49569836328e-15
775000,1.61927329474e-15
775250,4.30175251963e-15
775500,2.26426927188e-15
775750,4.55537529285e-15
776000,3.07861214001e-15
776250,9.7555278241e-15
776500,4.54833209291e-15
776750,9.82132164289e-15
777000,1.9359195069e-15
777250,4.63114840032e-15
777500,5.16407774675e-15
777750,1.11522488398e-14
778000,9.20715462371e-15
778250,1.08205367448e-14
778500,7.84240007891e-15
778750,3.88503945182e-15
779000,4.23181019432e-15
779250,9.01207679084e-15
779500,1.20323204418e-14
779750,1.40596209122e-14
780000,1.163748077e-14
780250,2.46841521448e-15
780500,2.65059347728e-15
780750,8.6763203687e-15
781000,1.62768704739e-14
781250,1.97164944385e-14
781500,2.06291574863e-14
781750,2.17774767472e-14
782000,2.1167838705e-14
782250,2.31373181159e-14
782500,2.43592754435e-14
782750,1.62635170681e-14
783000,1.65510856064e-14
783250,1.71030242284e-14
783500,4.7900057567e-15
783750,1.15297896511e-14
784000,2.4204444153e-14
784250,1.06078857588e-14
784500,1.54724218113e-14
784750,1.44641616589e-14
785000,2.86087937928e-15
785250,3.67450841426e-15
785500,6.60763908591e-15
785750,8.97659394854e-15
786000,1.06683759386e-14
786250,4.2303634956e-15
786500,6.03520672834e-15
786750,6.06812988577e-15
787000,6.64375950302e-15
787250,6.739144684e-15
787500,5.08461737986e-15
787750,7.32295363429e-15
788000,9.08267593772e-16
788250,3.89084962792e-15
788500,4.88169206659e-15
788750,2.49801813866e-15
789000,3.35324415442e-15
789250,6.15674871676e-16
789500,3.95823009555e-15
789750,2.07459248431e-15
790000,1.96286224388e-15
790250,1.32358380118e-15
790500,1.57738739841e-15
790750,1.58537521365e-15
791000,2.57991382188e-15
791250,1.8404522537e-15
791500,2.38307304548e-15
791750,1.93009665704e-15
792000,1.52294783861e-15
792250,1.78313811135e-15
792500,1.79325716346e-15
792750,2.73851505417e-15
793000,2.55203114918e-15
793250,2.6998862254e-15
793500,2.40882965157e-15
793750,1.08576811248e-15
794000,1.32347577821e-15
794250,2.04006166757e-15
794500,2.38455557793e-15
794750,3.68898207908e-15
795000,2.18630191386e-15
795250,8.20744423797e-16
795500,2.15540683192e-15
795750,5.1940928075e-15
796000,5.20531528782e-15
796250,6.55453903669e-15
796500,1.16166103708e-14
796750,8.86313191088e-15
797000,9.41528779918e-15
797250,2.15076121031e-15
797500,3.09603373265e-15
797750,1.67149034038e-15
798000,7.71814057906e-15
798250,2.95231694621e-15
798500,7.46566101255e-15
798750,3.0263958565e-15
799000,4.45702066768e-15
799250,9.95103621817e-16
799500,6.43604851097e-15
799750,5.72934037985e-15
800000,9.4803978405e-11
800250,2.17804054389e-15
800500,5.00088732033e-15
800750,2.39488679232e-15
801000,6.55833786514e-15
801250,5.06673318741e-15
801500,2.98347221415e-15
801750,1.82793739921e-15
802000,3.6657961415e-15
802250,4.43047229944e-15
802500,2.24275953888e-15
802750,4.01513144133e-15
803000,2.38781240669e-15
803250,3.04176500167e-15
803500,2.82542855286e-15
803750,3.99968426618e-15
804000,3.80139593999e-15
804250,3.67336482248e-15
804500,1.6831959933e-15
804750,3.6661692488e-15
805000,3.74704739949e-15
805250,5.94623059815e-15
805500,4.22297704367e-15
805750,3.06166111013e-15
806000,2.49694402241e-15
806250,2.09804990109e-15
806500,2.69032043038e-15
806750,4.00950094028e-15
807000,2.40016398074e-15
807250,5.18527102925e-15
